unique ID,coll code,Collection,Media
11631,SCOG,Jim Scoggins collection,"prints (ex. bluelines)
paper
sepias (use barrier sheets)
trace paper
mylar"
11632,SCOG,Jim Scoggins collection,prints (ex. bluelines)
11633,SCOG,Jim Scoggins collection,"paper
prints (ex. bluelines)"
11634,SCOG,Jim Scoggins collection,"paper
prints (ex. bluelines)
sepias (use barrier sheets)
trace paper
photocopies"
11635,SCOG,Jim Scoggins collection,"trace paper
prints (ex. bluelines)
sepias (use barrier sheets)"
11636,SCOG,Jim Scoggins collection,"trace paper
prints (ex. bluelines)"
11637,SCOG,Jim Scoggins collection,"prints (ex. bluelines)
paper"
11638,SCOG,Jim Scoggins collection,paper
11639,SCOG,Jim Scoggins collection,"paper
trace paper
prints (ex. bluelines)
sepias (use barrier sheets)"
11640,SCOG,Jim Scoggins collection,prints (ex. bluelines)
11641,SCOG,Jim Scoggins collection,"prints (ex. bluelines)
paper
trace paper
sepias (use barrier sheets)
photocopies"
11642,SCOG,Jim Scoggins collection,"prints (ex. bluelines)
paper"
11643,SCOG,Jim Scoggins collection,"prints (ex. bluelines)
paper"
14706,SELL,Gerald Marvin Sellinger drawings,"paper
prints (ex. bluelines)"
14707,SELL,Gerald Marvin Sellinger drawings,sepias (use barrier sheets)
14708,SELL,Gerald Marvin Sellinger drawings,sepias (use barrier sheets)
14709,SELL,Gerald Marvin Sellinger drawings,sepias (use barrier sheets)
14710,SELL,Gerald Marvin Sellinger drawings,"sepias (use barrier sheets)
paper"
14711,SELL,Gerald Marvin Sellinger drawings,"paper
sepias (use barrier sheets)"
14712,SELL,Gerald Marvin Sellinger drawings,"paper
prints (ex. bluelines)
sepias (use barrier sheets)"
14713,SELL,Gerald Marvin Sellinger drawings,"paper
prints (ex. bluelines)
sepias (use barrier sheets)"
14714,SELL,Gerald Marvin Sellinger drawings,"paper
sepias (use barrier sheets)"
14715,SELL,Gerald Marvin Sellinger drawings,"trace paper
paper
prints (ex. bluelines)
sepias (use barrier sheets)"
14716,SELL,Gerald Marvin Sellinger drawings,"trace paper
paper
prints (ex. bluelines)
sepias (use barrier sheets)"
14717,SELL,Gerald Marvin Sellinger drawings,photostats
14718,SELL,Gerald Marvin Sellinger drawings,prints (ex. bluelines)
14719,SELL,Gerald Marvin Sellinger drawings,paper
14720,SELL,Gerald Marvin Sellinger drawings,"sepias (use barrier sheets)
paper"
14721,SELL,Gerald Marvin Sellinger drawings,"trace paper
paper"
16855,SELL,Gerald Marvin Sellinger drawings,photostats
962,SMITH,Harvey P. Smith collection,"trace paper
watercolors/pastels"
1001,SMITH,Harvey P. Smith collection,trace paper
1002,SMITH,Harvey P. Smith collection,trace paper
1003,SMITH,Harvey P. Smith collection,trace paper
1004,SMITH,Harvey P. Smith collection,trace paper
1005,SMITH,Harvey P. Smith collection,trace paper
1006,SMITH,Harvey P. Smith collection,trace paper
1007,SMITH,Harvey P. Smith collection,trace paper
1008,SMITH,Harvey P. Smith collection,trace paper
3270,SMITH,Harvey P. Smith collection,"trace paper
prints (ex. bluelines)"
3271,SMITH,Harvey P. Smith collection,"trace paper
prints (ex. bluelines)"
3272,SMITH,Harvey P. Smith collection,trace paper
3273,SMITH,Harvey P. Smith collection,prints (ex. bluelines)
3274,SMITH,Harvey P. Smith collection,trace paper
3275,SMITH,Harvey P. Smith collection,trace paper
3276,SMITH,Harvey P. Smith collection,prints (ex. bluelines)
3277,SMITH,Harvey P. Smith collection,trace paper
3278,SMITH,Harvey P. Smith collection,trace paper
3279,SMITH,Harvey P. Smith collection,trace paper
3280,SMITH,Harvey P. Smith collection,trace paper
3281,SMITH,Harvey P. Smith collection,trace paper
3282,SMITH,Harvey P. Smith collection,trace paper
3284,SMITH,Harvey P. Smith collection,"trace paper
prints (ex. bluelines)"
3285,SMITH,Harvey P. Smith collection,"trace paper
prints (ex. bluelines)"
3286,SMITH,Harvey P. Smith collection,trace paper
3287,SMITH,Harvey P. Smith collection,"trace paper
prints (ex. bluelines)"
3288,SMITH,Harvey P. Smith collection,prints (ex. bluelines)
3289,SMITH,Harvey P. Smith collection,prints (ex. bluelines)
3290,SMITH,Harvey P. Smith collection,trace paper
3291,SMITH,Harvey P. Smith collection,trace paper
3292,SMITH,Harvey P. Smith collection,trace paper
3293,SMITH,Harvey P. Smith collection,trace paper
3294,SMITH,Harvey P. Smith collection,trace paper
3295,SMITH,Harvey P. Smith collection,trace paper
10232,SMITH,Harvey P. Smith collection,prints (ex. bluelines)
10233,SMITH,Harvey P. Smith collection,prints (ex. bluelines)
10234,SMITH,Harvey P. Smith collection,"prints (ex. bluelines)
trace paper"
10235,SMITH,Harvey P. Smith collection,prints (ex. bluelines)
17134,SOA,"University of Texas at Austin, School of Architecture Archives: Administrative records",
17678,SOA,"University of Texas at Austin, School of Architecture Archives: Administrative records",prints (ex. bluelines)
17595,SOA?,unidentified,
2847,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",ink on vellum
2856,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",watercolors/pastels
2858,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil, ink, and watercolor on paper"
2859,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolors/pastels
paper"
2860,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolors/pastels
paper"
5273,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on vellum
paper
watercolors/pastels"
5293,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolors/pastels
paper"
5296,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",boards
7364,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",boards
7365,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7366,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, ink on paper"
7367,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on paper
paper"
7368,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil on paper"
7369,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil, ink on paper
watercolors/pastels"
7370,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil, ink on paper"
7371,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil, ink on paper"
7372,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, ink on paper
paper
watercolors/pastels"
7373,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, ink, pencil on paper
watercolors/pastels"
7374,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, ink, pencil on paper
watercolors/pastels"
7375,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, ink, pencil on paper
watercolors/pastels
paper"
7376,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, ink, pencil on paper"
7377,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7378,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
ink on paper
paper"
7379,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil on paper
watercolors/pastels"
7380,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil on paper
ink on paper
watercolors/pastels"
7381,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil on paper
ink on paper
watercolors/pastels"
7382,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on paper
paper"
7383,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on paper
watercolor on paper
watercolors/pastels"
7384,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7385,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on paper
paper"
7386,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on paper
watercolor on paper
pencil on paper
watercolors/pastels
paper"
7387,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
pencil on paper
watercolors/pastels"
7388,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7389,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7390,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7392,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7393,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7394,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7395,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7396,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7397,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
paper
watercolors/pastels"
7398,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","conte on paper
paper"
7399,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil on paper
paper"
7400,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
watercolors/pastels"
7401,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
watercolors/pastels"
7402,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pastel on paper
"
7403,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
"
7404,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
"
7405,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
"
7406,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
"
7407,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
"
7408,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
"
7409,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on paper
paper"
7410,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
"
7411,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper
boards"
7412,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","

ink on linen
linens"
7413,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7414,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",ink on paper
7415,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7416,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on paper
paper"
7417,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on paper
paper"
7418,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",ink on paper
7419,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on paper
boards"
7420,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7421,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
boards"
7422,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",watercolor on paper
7423,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",watercolor on paper
7424,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7425,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7426,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7427,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7428,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7429,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7430,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
watercolors/pastels"
7431,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",watercolor on paper
7432,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7433,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7434,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on paper
paper"
7435,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil, watercolor on paper"
7436,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",watercolor on paper
7437,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
watercolors/pastels"
7438,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on paper
paper"
7439,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on paper
paper"
7440,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7441,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7442,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","charcoal on paper
charcoals"
7443,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",charcoal on paper
7444,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","charcoal on paper
charcoals"
7445,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","charcoal on paper
paper
charcoals"
7446,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","charcoal on paper
paper
charcoals"
7447,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","charcoal on paper
charcoals
paper"
7448,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","charcoal on paper
charcoals
paper"
7449,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7450,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7451,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7452,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7453,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7454,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on paper
paper"
7455,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper
charcoals"
7456,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7457,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7458,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7459,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7460,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7461,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7462,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7463,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",ink on paper
7464,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",watercolor on paper
7465,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on trace
mounted on board
boards"
7466,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7467,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper
boards"
7468,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7469,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","charcoal on paper
charcoals"
7470,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","charcoal on paper
charcoals
paper"
7471,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",charcoal on paper
7472,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","charcoal on paper
charcoals
paper"
7473,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","charcoal on paper
charcoals
paper"
7474,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",charcoal on paper
7475,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7476,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7477,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7478,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
watercolors/pastels
paper"
7479,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on paper
paper"
7480,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",watercolor on paper
7481,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
watercolors/pastels
paper"
7482,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
watercolors/pastels"
7483,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",watercolor on paper
7484,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",watercolor on paper
7485,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7486,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
watercolors/pastels"
7487,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
watercolors/pastels"
7488,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7489,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil on paper
paper"
7490,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",ink on paper
7491,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","prints 
watercolors/pastels"
7492,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil on paper"
7493,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on paper
watercolors/pastels"
7494,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink, watercolor on board"
7495,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
ink on paper
watercolors/pastels
paper"
7496,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
watercolors/pastels
paper"
7497,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
watercolors/pastels
paper"
7498,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
watercolors/pastels
paper"
7499,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil on paper"
7500,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil on blueline"
7501,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil on paper"
7502,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, ink on paper
watercolors/pastels
paper"
7503,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","photostats
board"
7504,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","photostats
board"
7505,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","photostats
board"
7506,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","photostats
board"
7507,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","photostats
board"
7508,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","photostats
board"
7509,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","photostats
board"
7510,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","photostats
board"
7511,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","photostats
board"
7512,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","photostats
board"
7513,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",paper cutouts on board
7514,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",paper cutouts on paper
7515,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",ink on paper
7516,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",photostats
7517,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",photostats
7518,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",photostats
7519,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",photostats
7520,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",photostats
7521,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",photostats
7522,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",photostats
7523,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
7524,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
7525,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",photostats
7526,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",photostats
7527,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7528,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",paper cutouts on paper
7529,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7530,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",photostats
7531,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",photostats
7532,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",photostats
7533,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil on paper"
7534,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil on paper
watercolors/pastels"
7535,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7536,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on trace
paper"
7537,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
watercolors/pastels"
7538,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",blueprints on paper
7539,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","blueprints on paper
linens"
7540,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",blueprints on paper
7541,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",ink on paper
7542,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7543,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7544,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper
watercolors/pastels"
7545,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
ink on paper
paper"
7546,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
ink on paper
paper"
7547,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
ink on paper
paper"
7548,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
ink on paper
paper"
7549,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7550,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil, ink on board"
7551,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil, ink on board
pencil on trace
ink on trace"
7552,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil, ink on board"
7553,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil, ink on board"
7554,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",paint on illustration board
7555,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil on illustration board"
7556,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",paint on illustration board
7557,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",paint on illustration board
7558,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil on illustration board"
7559,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",ink on paper
7560,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",ink on paper
7561,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",ink on paper
7562,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",ink on paper
7563,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",ink on paper
7564,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on trace
7565,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",watercolor on paper
7566,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","paint on illustration board
"
7567,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","paint on illustration board
"
7568,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","paint on illustration board
"
7569,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on illustration board
"
7570,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on illustration board
boards"
7571,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","prints 
paper"
7573,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper
boards"
7574,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper
boards"
7575,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7576,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper
boards"
7577,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7578,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7579,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil, ink on board
photostats"
7580,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil, ink on board
photostats"
7581,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil, ink on board
photostats"
7582,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",charcoal on paper
7583,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",charcoal on paper
7584,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",charcoal on paper
7585,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",watercolor on paper
7586,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",charcoal on paper
7587,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",charcoal on paper
7588,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",charcoal on paper
7589,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
watercolors/pastels
paper"
7590,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",watercolor on paper
7591,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",watercolor on paper
7592,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
watercolors/pastels"
7593,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7594,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper
boards"
7595,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
boards"
7596,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper
boards"
7597,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper
boards"
7598,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
watercolors/pastels"
7599,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
boards"
